rep_id,date,client_name,visit_duration,value_usd,status,city,is_absent,notes
103,03.04.2023,Wayne Ent.,missing,1414.89,completed,Gdansk,yes,missing
103,22-04-2023,missing,49,2265.5,completed,warsaw,no,Did not attend
101,23-03-2023,Acme Corp,missing,,completed,gdansk,yes,-
105,2023/01/13,Wayne Ent.,missing,2214.56,Completed,Krakow,No,missing
101,2023/06/29,Soylent,missing,521.44,Completed,Gdansk,YES,No decision yet
104,27-03-2023,-,44,2063.83,completed,gdansk,yes,-
106,30-01-2023,-,missing,1041.27,completed,gdansk,yes,Postponed due to weather
101,14-04-2023,Soylent,missing,1302.06,canceled,wroclaw,No,Did not attend
103,2023/05/14,-,63,1181.85,pending,gdansk,no,No contact made
104,,missing,missing,1512.26,canceled,Warsaw,No,No decision yet
101,23-02-2023,-,24,2310.86,pending,Warsaw,no,Unresponsive
101,29.03.2023,-,75,1461.86,canceled,wroclaw,yes,-
103,2023/01/07,Soylent,missing,722.86,missed,Krakow,yes,Did not attend
104,23.06.2023,-,51,1219.46,missed,poznan,No,Unresponsive
102,2023/01/25,Soylent,48,2573.69,Completed,Poznan,YES,Did not attend
104,23.02.2023,Acme Corp,32,274.31,missed,Wroclaw,yes,No decision yet
105,26-05-2023,Acme Corp,88,2218.3,pending,Wroclaw,yes,missing
106,10-01-2023,Wayne Ent.,71,908.38,Completed,gdansk,YES,Very interested client
103,26.02.2023,missing,65,2691.54,missed,wroclaw,yes,missing
102,,missing,31,1079.95,missed,Warsaw,no,Meeting went well
102,19-03-2023,Umbrella Corp,66,2692.79,pending,gdansk,no,No contact made
106,,Umbrella Corp,missing,371.04,pending,Wroclaw,yes,-
103,24-01-2023,Umbrella Corp,61,1200.49,Completed,Gdansk,No,Did not attend
102,2023/04/24,Stark Ltd,42,2765.81,Completed,warsaw,YES,Possible upsell
102,25-01-2023,missing,74,,missed,Wroclaw,YES,Very interested client
104,,-,missing,650.11,canceled,gdansk,yes,Unresponsive
101,08.01.2023,Soylent,68,2527.41,completed,Krakow,YES,Possible upsell
106,,Soylent,22,608.26,completed,gdansk,yes,Possible upsell
101,,Globex Inc,62,1844.56,pending,gdansk,No,missing
103,15-02-2023,Soylent,21,1010.71,completed,Warsaw,No,Meeting went well
101,,Stark Ltd,59,330.66,pending,krakow,yes,-
102,09.06.2023,Globex Inc,52,2248.47,canceled,Krakow,YES,No decision yet
105,27-05-2023,Globex Inc,24,225.41,missed,Warsaw,YES,-
106,,missing,78,2672.63,completed,krakow,No,missing
104,30.05.2023,Acme Corp,90,2201.5,pending,warsaw,no,Unresponsive
102,11.01.2023,Acme Corp,85,1337.98,Completed,poznan,YES,Follow-up scheduled
104,31.05.2023,Initech,missing,1458.78,pending,Warsaw,no,Unresponsive
106,10-01-2023,Stark Ltd,50,614.13,completed,krakow,no,missing
103,16-01-2023,Wayne Ent.,82,529.45,pending,warsaw,yes,Did not attend
106,,Soylent,missing,2682.45,Completed,Poznan,No,missing
105,03-05-2023,missing,57,2112.61,missed,wroclaw,no,No contact made
104,,missing,46,1009.51,completed,wroclaw,no,Possible upsell
103,2023/05/06,Soylent,56,,pending,gdansk,no,Follow-up scheduled
105,03.01.2023,Soylent,21,2579.24,Completed,Gdansk,No,No decision yet
102,2023/06/08,Umbrella Corp,missing,1249.41,missed,warsaw,No,Unresponsive
105,,Stark Ltd,missing,,completed,Wroclaw,no,Meeting went well
102,26.05.2023,Umbrella Corp,missing,990.59,Completed,warsaw,no,Postponed due to weather
102,,Umbrella Corp,62,1510.91,Completed,Gdansk,yes,Did not attend
105,,Acme Corp,81,952.09,completed,Gdansk,No,Unresponsive
101,18-04-2023,Initech,72,917.24,pending,Wroclaw,yes,Possible upsell
101,11-04-2023,Stark Ltd,41,542.73,completed,Gdansk,No,Follow-up scheduled
105,2023/06/08,Soylent,37,1718.17,completed,Warsaw,no,No contact made
102,,Initech,missing,1816.33,completed,Poznan,No,Very interested client
102,,-,88,371.59,completed,warsaw,no,Meeting went well
102,24-06-2023,-,37,2354.25,missed,Gdansk,No,Unresponsive
103,,missing,missing,1673.51,canceled,poznan,yes,Possible upsell
103,30-04-2023,Wayne Ent.,22,413.63,completed,Krakow,yes,missing
103,2023/03/04,Soylent,82,2715.95,missed,wroclaw,YES,Very interested client
101,,Umbrella Corp,69,2165.64,canceled,Warsaw,YES,No contact made
102,04.04.2023,Globex Inc,missing,2659.02,completed,gdansk,YES,Possible upsell
103,11-02-2023,missing,37,1767.56,completed,wroclaw,No,-
105,,missing,83,1948.78,completed,warsaw,No,Follow-up scheduled
103,06.06.2023,Umbrella Corp,30,2947.82,missed,poznan,YES,Did not attend
103,2023/04/10,Globex Inc,80,930.14,missed,Wroclaw,YES,-
102,03.02.2023,Wayne Ent.,59,,canceled,gdansk,No,-
105,30.04.2023,Soylent,76,692.03,missed,wroclaw,no,missing
102,,Acme Corp,missing,2473.15,missed,gdansk,yes,Follow-up scheduled
103,03.06.2023,-,44,1529.55,canceled,Wroclaw,No,No contact made
104,,Soylent,45,2042.64,completed,Krakow,no,Meeting went well
106,,Initech,57,940.27,canceled,Wroclaw,No,Did not attend
103,,Globex Inc,54,2504.32,missed,Poznan,yes,missing
106,2023/03/10,missing,88,400.72,pending,Krakow,no,missing
103,,Wayne Ent.,missing,1423.08,canceled,Wroclaw,No,-
103,11-03-2023,Soylent,missing,202.56,pending,Poznan,no,missing
101,2023/05/02,Umbrella Corp,missing,1841.48,canceled,Warsaw,No,Postponed due to weather
102,,-,78,2513.33,pending,gdansk,No,-
101,30-05-2023,missing,31,1823.92,missed,Krakow,no,No contact made
103,14-01-2023,Initech,36,2891.47,missed,warsaw,yes,No decision yet
106,14-02-2023,missing,missing,1587.36,canceled,Warsaw,YES,-
102,27.05.2023,Initech,66,822.07,completed,Warsaw,YES,Follow-up scheduled
101,10-02-2023,-,62,2699.94,canceled,wroclaw,no,No decision yet
106,08-06-2023,Globex Inc,42,2351.05,completed,poznan,no,Possible upsell
104,21.02.2023,missing,75,434.81,completed,Krakow,No,Did not attend
105,10.03.2023,Umbrella Corp,75,2841.54,missed,Wroclaw,no,No contact made
106,30.03.2023,Umbrella Corp,missing,2815.28,Completed,poznan,YES,Did not attend
104,21.06.2023,Soylent,35,1702.7,missed,warsaw,yes,Unresponsive
104,,Initech,57,2382.6,pending,wroclaw,YES,Follow-up scheduled
101,20-02-2023,Stark Ltd,79,2593.6,canceled,Wroclaw,yes,Very interested client
106,2023/03/05,Umbrella Corp,21,,canceled,gdansk,yes,No decision yet
102,2023/03/23,Globex Inc,missing,2643.45,missed,Warsaw,YES,No contact made
104,02.01.2023,Acme Corp,80,1727.17,completed,krakow,no,No decision yet
103,21-05-2023,Globex Inc,missing,1292.82,pending,poznan,no,Meeting went well
106,17.02.2023,Soylent,45,2583.37,canceled,Wroclaw,yes,Meeting went well
103,,Initech,87,1043.9,pending,poznan,yes,-
102,21.02.2023,Globex Inc,missing,1532.37,canceled,warsaw,No,Follow-up scheduled
101,27.03.2023,Stark Ltd,76,1107.51,pending,krakow,No,No contact made
102,,-,56,1386.88,Completed,Warsaw,yes,Meeting went well
105,2023/04/05,Umbrella Corp,56,514.24,pending,Wroclaw,no,Possible upsell
104,,Umbrella Corp,78,462.12,Completed,wroclaw,no,Very interested client
104,11-05-2023,Soylent,71,2683.66,canceled,wroclaw,YES,Postponed due to weather
103,,Wayne Ent.,63,1511.43,missed,Poznan,yes,No contact made
105,2023/01/23,Umbrella Corp,missing,309.89,missed,warsaw,no,No decision yet
101,,missing,71,386.43,missed,Wroclaw,YES,-
103,2023/05/20,Wayne Ent.,51,1935.48,missed,Poznan,yes,Possible upsell
104,16-02-2023,missing,64,812.72,missed,Krakow,YES,Very interested client
103,2023/02/23,missing,51,1857.85,canceled,Poznan,YES,Did not attend
106,2023/05/04,Umbrella Corp,missing,1386.67,canceled,Gdansk,YES,-
106,,Initech,86,1822.04,completed,Krakow,no,Follow-up scheduled
106,2023/01/26,-,31,2341.67,canceled,Gdansk,YES,Did not attend
106,,Initech,27,1563.45,pending,poznan,No,Did not attend
102,,Soylent,49,1610.04,Completed,Gdansk,YES,Possible upsell
106,21-03-2023,Acme Corp,75,639.09,Completed,warsaw,yes,Meeting went well
101,23-02-2023,-,56,1949.77,Completed,Gdansk,no,Did not attend
106,29.05.2023,Globex Inc,55,,completed,wroclaw,no,Follow-up scheduled
104,,missing,53,2617.52,canceled,wroclaw,YES,Meeting went well
106,28-05-2023,Umbrella Corp,58,221.22,pending,Poznan,YES,Very interested client
104,09.05.2023,-,missing,2723.38,Completed,krakow,YES,Unresponsive
105,2023/05/30,Globex Inc,68,2160.89,pending,gdansk,no,Very interested client
106,2023/01/22,Stark Ltd,missing,1162.57,Completed,wroclaw,yes,Postponed due to weather
103,13.02.2023,Acme Corp,missing,2734.76,completed,krakow,no,Possible upsell
101,25.03.2023,Wayne Ent.,58,2434.04,pending,krakow,YES,No contact made
103,26.03.2023,Stark Ltd,52,2237.25,pending,krakow,no,Unresponsive
103,2023/04/11,Stark Ltd,29,,pending,Wroclaw,no,Unresponsive
103,24-02-2023,-,46,581.36,missed,warsaw,No,Follow-up scheduled
101,,Stark Ltd,60,,canceled,Poznan,yes,No decision yet
103,15.05.2023,-,52,1980.65,Completed,warsaw,YES,Postponed due to weather
103,02-06-2023,Stark Ltd,79,2300.18,canceled,warsaw,No,No contact made
103,2023/02/05,Acme Corp,82,1125.59,Completed,krakow,yes,Unresponsive
103,2023/02/14,Globex Inc,30,1234.36,pending,poznan,no,No decision yet
103,2023/03/09,Wayne Ent.,39,443.42,missed,Wroclaw,YES,Postponed due to weather
103,01-04-2023,missing,76,281.31,completed,wroclaw,yes,No decision yet
102,13-03-2023,Initech,80,2050.1,pending,wroclaw,YES,Unresponsive
102,2023/03/13,Initech,missing,503.23,Completed,Poznan,no,Unresponsive
105,11.06.2023,Initech,47,2580.13,Completed,Poznan,YES,Possible upsell
104,22.03.2023,Acme Corp,82,,Completed,poznan,yes,missing
102,,Umbrella Corp,33,1538.11,canceled,Krakow,No,No decision yet
102,,Stark Ltd,43,,pending,Krakow,YES,Meeting went well
102,2023/01/02,Acme Corp,missing,,completed,Wroclaw,YES,No decision yet
101,19-01-2023,Soylent,37,1156.74,missed,Krakow,yes,Did not attend
103,21-02-2023,Acme Corp,88,1377.53,missed,wroclaw,No,No contact made
104,2023/02/28,Soylent,missing,893.31,canceled,wroclaw,no,Possible upsell
104,30-05-2023,Globex Inc,70,405.05,canceled,Poznan,no,Unresponsive
105,,Initech,missing,1944.83,missed,Poznan,YES,Unresponsive
105,,-,missing,1607.78,Completed,gdansk,yes,No contact made
105,11-06-2023,Acme Corp,22,2346.7,pending,poznan,yes,Did not attend
102,24.05.2023,Acme Corp,missing,997.47,completed,Gdansk,yes,Meeting went well
103,23.01.2023,Soylent,23,970.02,Completed,poznan,YES,Meeting went well
104,2023/02/11,-,20,2947.63,missed,Poznan,yes,Possible upsell
104,,Wayne Ent.,30,2835.3,canceled,gdansk,No,Postponed due to weather
101,2023/03/22,Wayne Ent.,84,2815.61,canceled,warsaw,No,Follow-up scheduled
102,,-,missing,1439.94,Completed,Wroclaw,No,Follow-up scheduled
106,06.03.2023,missing,missing,2609.67,Completed,Warsaw,no,No contact made
101,02.05.2023,Wayne Ent.,77,1646.21,completed,wroclaw,yes,-
103,21.04.2023,Soylent,88,432.81,canceled,Gdansk,No,Very interested client
103,27-06-2023,Soylent,74,2044.1,missed,Krakow,no,No decision yet
101,,Acme Corp,missing,2261.01,missed,warsaw,yes,No contact made
103,05.03.2023,Globex Inc,54,2381.28,Completed,Warsaw,No,No decision yet
102,05-05-2023,Acme Corp,37,2164.06,Completed,Gdansk,No,-
102,12.06.2023,-,73,311.21,missed,Poznan,No,Very interested client
104,2023/03/17,-,88,2618.22,pending,warsaw,No,Meeting went well
104,08-01-2023,Initech,missing,1379.91,pending,Wroclaw,no,Follow-up scheduled
101,21.02.2023,Soylent,66,300.56,missed,poznan,YES,Meeting went well
104,07.02.2023,Wayne Ent.,79,505.1,missed,Krakow,YES,Very interested client
102,2023/05/11,Soylent,90,2552.71,pending,krakow,no,Follow-up scheduled
102,26.06.2023,Globex Inc,missing,,completed,Wroclaw,no,Unresponsive
101,07-04-2023,missing,54,1843.92,completed,poznan,no,-
106,14.04.2023,Wayne Ent.,57,2273.86,Completed,poznan,yes,No decision yet
106,,-,54,671.47,pending,wroclaw,No,Meeting went well
103,2023/02/13,Soylent,86,1478.85,pending,Warsaw,No,-
101,2023/02/26,Stark Ltd,missing,1378.91,Completed,Poznan,no,Postponed due to weather
105,,Stark Ltd,54,1222.82,pending,Gdansk,yes,No contact made
103,11-03-2023,-,48,898.91,Completed,wroclaw,No,Meeting went well
105,2023/02/16,Stark Ltd,68,820.58,canceled,Wroclaw,no,Postponed due to weather
105,2023/02/18,missing,47,484.35,pending,wroclaw,No,-
101,28.03.2023,-,59,2067.07,canceled,Krakow,yes,Unresponsive
106,24.01.2023,Initech,38,2923.76,Completed,Poznan,No,Meeting went well
105,04-05-2023,missing,missing,1937.0,pending,warsaw,yes,No decision yet
101,,Umbrella Corp,40,1073.95,Completed,wroclaw,YES,No contact made
103,,Stark Ltd,90,2720.48,Completed,Krakow,No,Possible upsell
106,23.04.2023,-,22,,missed,Krakow,yes,Postponed due to weather
101,17.06.2023,Initech,missing,2861.22,pending,poznan,no,Possible upsell
106,12.02.2023,Soylent,63,2475.5,canceled,Krakow,no,missing
102,07-05-2023,Initech,85,834.12,pending,gdansk,YES,Unresponsive
101,,Soylent,46,1325.04,pending,krakow,no,Very interested client
106,01-03-2023,missing,missing,2779.66,completed,gdansk,No,missing
102,2023/04/20,Umbrella Corp,55,2177.16,canceled,wroclaw,yes,missing
101,,Soylent,86,1328.07,Completed,Warsaw,yes,Postponed due to weather
105,,-,missing,1478.82,completed,poznan,no,missing
104,,Wayne Ent.,60,2170.53,canceled,Gdansk,yes,Follow-up scheduled
102,23-01-2023,Globex Inc,70,243.4,canceled,Krakow,yes,-
103,,missing,55,1341.82,Completed,wroclaw,yes,Follow-up scheduled
104,05-06-2023,Soylent,42,2874.48,pending,Wroclaw,no,-
105,2023/03/26,Globex Inc,57,2653.28,completed,Krakow,yes,Meeting went well
105,2023/04/02,-,88,1978.14,Completed,Poznan,yes,Meeting went well
105,,Umbrella Corp,51,,pending,warsaw,no,Postponed due to weather
103,2023/01/30,Globex Inc,75,1377.55,pending,poznan,YES,Meeting went well
103,2023/05/27,Soylent,35,384.3,canceled,krakow,yes,No decision yet
101,01-06-2023,Wayne Ent.,83,1714.66,Completed,Wroclaw,no,Unresponsive
101,,Stark Ltd,87,1299.32,pending,Warsaw,No,Did not attend
103,08.02.2023,-,46,,missed,poznan,YES,No contact made
103,2023/06/01,Soylent,35,2240.85,pending,wroclaw,no,-
104,2023/05/27,Initech,56,1467.42,missed,Wroclaw,No,Follow-up scheduled
103,2023/04/02,Initech,missing,909.46,pending,wroclaw,no,Possible upsell
102,,Soylent,51,2083.89,Completed,Gdansk,No,No contact made
106,,Globex Inc,48,833.38,pending,poznan,No,Postponed due to weather
106,,Globex Inc,27,1973.86,canceled,poznan,YES,Postponed due to weather
106,16.04.2023,Umbrella Corp,80,216.89,missed,Gdansk,YES,Possible upsell
101,,Initech,52,366.61,pending,warsaw,yes,-
105,04-04-2023,Soylent,missing,1671.56,Completed,Krakow,no,Very interested client
102,,Wayne Ent.,62,2201.66,pending,gdansk,yes,Meeting went well
102,2023/01/09,missing,32,1906.94,canceled,Gdansk,YES,No decision yet
104,27.06.2023,Wayne Ent.,89,2945.53,pending,Krakow,yes,Postponed due to weather
102,20-04-2023,Stark Ltd,76,762.21,Completed,Poznan,no,Follow-up scheduled
104,,Stark Ltd,64,369.19,pending,wroclaw,no,Did not attend
102,,Stark Ltd,27,897.43,completed,warsaw,YES,Follow-up scheduled
106,26-02-2023,Wayne Ent.,45,628.67,completed,Poznan,yes,Postponed due to weather
105,,Umbrella Corp,31,2839.7,pending,Gdansk,yes,Did not attend
103,2023/01/05,Soylent,68,339.0,canceled,krakow,YES,Postponed due to weather
102,,Umbrella Corp,missing,,completed,krakow,YES,Meeting went well
101,,missing,51,725.86,Completed,Gdansk,no,No contact made
101,2023/03/14,Umbrella Corp,69,2661.91,Completed,gdansk,No,Did not attend
102,21-06-2023,Wayne Ent.,29,,Completed,warsaw,no,Meeting went well
103,08-01-2023,-,70,,pending,wroclaw,no,missing
101,2023/01/15,Wayne Ent.,44,1775.24,canceled,wroclaw,No,-
102,2023/04/09,Globex Inc,25,,Completed,poznan,no,Very interested client
104,,Wayne Ent.,70,1384.12,canceled,Warsaw,No,No decision yet
105,12.05.2023,Globex Inc,missing,1427.97,missed,Warsaw,YES,Unresponsive
105,2023/05/23,Initech,missing,461.52,completed,Warsaw,yes,No contact made
106,26.06.2023,Umbrella Corp,56,2074.07,completed,Wroclaw,yes,Postponed due to weather
103,22.01.2023,Initech,24,1788.9,Completed,warsaw,YES,Unresponsive
105,2023/06/13,Acme Corp,76,1852.05,canceled,krakow,No,No decision yet
102,22-05-2023,Initech,74,1939.22,Completed,warsaw,No,No contact made
105,,Initech,38,341.98,completed,poznan,YES,Follow-up scheduled
104,,Wayne Ent.,40,1168.35,canceled,poznan,yes,-
101,,Initech,missing,247.71,pending,Krakow,no,Follow-up scheduled
104,26-02-2023,Globex Inc,75,1886.35,completed,wroclaw,no,No decision yet
106,2023/05/02,Umbrella Corp,54,730.24,pending,Gdansk,yes,missing
105,2023/02/20,Globex Inc,32,,canceled,krakow,YES,Follow-up scheduled
106,2023/02/26,Stark Ltd,22,,Completed,warsaw,No,Postponed due to weather
104,2023/03/09,-,59,1357.17,missed,krakow,no,Postponed due to weather
104,,Stark Ltd,70,2467.96,missed,gdansk,yes,-
105,,-,36,2280.7,completed,krakow,No,Did not attend
104,20-03-2023,missing,47,1232.86,canceled,poznan,no,Unresponsive
103,,Initech,50,216.63,Completed,Poznan,no,-
106,01-01-2023,missing,69,1176.35,completed,wroclaw,no,No decision yet
104,,Stark Ltd,missing,2450.91,canceled,Wroclaw,yes,Did not attend
105,19.05.2023,Wayne Ent.,29,1988.56,completed,Krakow,no,Meeting went well
103,09.02.2023,-,41,,pending,krakow,no,missing
104,26-03-2023,missing,65,1689.74,missed,Wroclaw,No,Follow-up scheduled
105,19-01-2023,Soylent,57,1348.46,pending,Poznan,yes,Possible upsell
106,27.04.2023,Acme Corp,29,352.2,missed,Wroclaw,no,Very interested client
102,2023/02/15,missing,77,2588.83,Completed,Poznan,YES,Follow-up scheduled
104,2023/06/25,missing,88,1535.4,Completed,Warsaw,No,-
101,,Initech,63,,canceled,Gdansk,YES,missing
101,21.06.2023,Wayne Ent.,43,2835.73,canceled,poznan,YES,missing
101,2023/06/20,Stark Ltd,missing,1771.43,missed,Poznan,No,No contact made
106,03.02.2023,Umbrella Corp,89,1908.56,canceled,Poznan,No,Unresponsive
105,,missing,56,2002.66,completed,poznan,No,No decision yet
102,2023/04/22,Soylent,25,1711.73,pending,gdansk,YES,Follow-up scheduled
106,02.04.2023,Stark Ltd,79,1915.6,Completed,wroclaw,No,Postponed due to weather
103,2023/03/31,Globex Inc,59,2554.31,pending,warsaw,no,missing
105,06-04-2023,-,missing,1433.46,Completed,Krakow,No,Postponed due to weather
105,03.06.2023,Wayne Ent.,22,2740.6,Completed,Wroclaw,No,Postponed due to weather
102,24-04-2023,missing,37,2252.44,pending,Krakow,yes,Postponed due to weather
105,22.01.2023,Umbrella Corp,45,2810.87,Completed,krakow,yes,Postponed due to weather
102,,Initech,50,,pending,krakow,no,-
102,,-,86,2608.72,pending,krakow,no,missing
103,21.05.2023,Wayne Ent.,34,1038.22,pending,krakow,yes,Follow-up scheduled
105,16.01.2023,Umbrella Corp,71,,Completed,poznan,no,No contact made
106,2023/04/07,Acme Corp,20,2888.91,Completed,Wroclaw,yes,No decision yet
106,21.06.2023,Globex Inc,missing,2694.87,completed,Krakow,no,missing
104,,Globex Inc,69,,Completed,Warsaw,no,-
104,17-04-2023,Initech,27,1050.15,canceled,Wroclaw,yes,Possible upsell
106,,Umbrella Corp,68,2345.39,pending,krakow,YES,Unresponsive
102,,Umbrella Corp,22,550.11,pending,Krakow,YES,missing
102,22-04-2023,Wayne Ent.,70,2409.64,Completed,wroclaw,YES,No contact made
105,10-03-2023,Umbrella Corp,missing,1679.36,pending,warsaw,No,Meeting went well
103,,Stark Ltd,85,902.09,missed,Gdansk,yes,-
104,2023/03/09,Soylent,30,1589.26,completed,gdansk,No,Possible upsell
103,2023/01/16,missing,20,1812.01,missed,Warsaw,No,Unresponsive
103,31-01-2023,Globex Inc,68,,missed,gdansk,no,No decision yet
103,2023/06/11,-,missing,1634.24,canceled,warsaw,YES,Postponed due to weather
102,,Stark Ltd,34,592.86,canceled,Warsaw,YES,Unresponsive
101,04.01.2023,Initech,85,1376.59,completed,krakow,No,Very interested client
103,,Stark Ltd,68,333.81,missed,warsaw,No,Did not attend
106,08-06-2023,Acme Corp,40,2139.53,Completed,Krakow,no,Follow-up scheduled
103,12-01-2023,Globex Inc,60,2070.49,completed,poznan,no,-
103,30.01.2023,Soylent,73,2624.88,canceled,Poznan,YES,No contact made
105,,Stark Ltd,43,1266.1,Completed,krakow,yes,Very interested client
102,,Wayne Ent.,missing,1629.59,pending,wroclaw,No,Follow-up scheduled
102,2023/06/15,Stark Ltd,57,2196.02,Completed,Warsaw,yes,-
105,,Initech,47,515.63,pending,Warsaw,no,Postponed due to weather
104,2023/01/02,Acme Corp,74,2772.2,Completed,warsaw,YES,No decision yet
103,26-03-2023,Globex Inc,33,478.29,canceled,Warsaw,no,missing
102,08.01.2023,missing,77,1780.08,Completed,wroclaw,No,Possible upsell
106,2023/02/13,-,72,2963.82,canceled,warsaw,yes,Postponed due to weather
106,17.04.2023,missing,missing,2802.15,Completed,Warsaw,No,Follow-up scheduled
101,17.05.2023,Globex Inc,79,787.73,canceled,Warsaw,No,Meeting went well
